Date,PM10,PM25
2018041719,107.1666667,38.48333333
2018041720,91.38333333,30.76666667
2018041721,77.13333333,22.65
2018041722,63.76666667,20.65
2018041723,63.88333333,25.6
2018041800,63.66666667,32.61666667
2018041801,50.1,27.93333333
2018041802,54.36666667,32.4
2018041803,53.86440678,34.66101695
2018041804,52.23333333,33.36666667
2018041805,47.15,29.65
2018041806,50.28333333,30.35
2018041807,55.38333333,34.28333333
2018041808,61.31666667,41.43333333
2018041809,69.41666667,47.16666667
2018041810,67.78333333,44.23333333
2018041811,66.6,39.45
2018041812,67.11666667,38.58333333
2018041813,65.08333333,40.65
2018041814,52.43333333,34.85
2018041815,59.85,41.2
2018041816,60.16666667,40.41666667
2018041817,59.18333333,35.78333333
2018041818,77.46666667,39.9
2018041819,90.46666667,41.5
2018041820,116.2333333,44.41666667
2018041821,158.4166667,58.91666667
2018041822,158.2,59.56666667
2018041823,148.65,49.86666667
2018041900,158.25,46.55
2018041901,144.8333333,41.21666667
2018041902,82.9,28.41666667
2018041903,81.75,33.08333333
2018041904,72.03333333,30.45
2018041905,70.56666667,30.46666667
2018041906,75.51666667,35.85
2018041907,76.95,36.43333333
2018041908,70.56666667,30.78333333
2018041909,68,30.43333333
2018041910,64.5,31.01666667
2018041911,61.78333333,35.7
2018041912,53.06666667,32.68333333
2018041913,58.9,33.68333333
2018041914,76.45,43.91666667
2018041915,79.43333333,44.15
2018041916,82.95,41.8
2018041917,94.98333333,44.75
2018041918,90.1,41.16666667
2018041919,90.88333333,40.43333333
2018041920,89.65,40.48333333
2018041921,78.01666667,37.48333333
2018041922,63.75,32.38333333
2018041923,62.18333333,31.13333333
2018042000,65.5,32.66666667
2018042001,68.96666667,35.68333333
2018042002,57.98333333,31.3
2018042003,58.8,31.26666667
2018042004,57.95,29.65
2018042005,56.95,29.35
2018042006,59.25,30.73333333
2018042007,68.95,37.13333333
2018042008,90.65,51.8
2018042009,90.65,51.1
2018042010,97.18333333,54.13333333
2018042011,136.6833333,74.65
2018042012,164.0666667,88.6
2018042013,107.9166667,55.63333333
2018042014,114.3,58.45
2018042015,132.05,67.7
2018042016,159.1333333,84.6
2018042017,205.6833333,113.3333333
2018042018,201.4833333,115.7
2018042019,201.6333333,114.4666667
2018042020,186.8833333,102.8666667
2018042021,189.0166667,97.86666667
2018042022,187.7166667,96.46666667
2018042023,191.3666667,97.63333333
2018042100,198.75,104.65
2018042101,193.1833333,104.2666667
2018042102,181.3,97.53333333
2018042103,180.9166667,103.5833333
2018042104,176.5833333,104.95
2018042105,182.5833333,105.15
2018042106,187.65,105.95
2018042107,191.4166667,112.2666667
2018042108,215.7,132.0333333
2018042109,185.2666667,119.0333333
2018042110,127.7666667,83.3
2018042111,99.36666667,62.5
2018042112,60.16666667,33.03333333
2018042113,52.26666667,26.33333333
2018042114,42.46666667,19.18333333
2018042115,50.08333333,22.76666667
2018042116,48.23333333,23.91666667
2018042117,39.86666667,22.18333333
2018042118,39.78333333,21.35
2018042119,39.41666667,16.51666667
2018042120,34,15.05
2018042121,40.23333333,22.31666667
2018042122,45.66666667,26.23333333
2018042123,43.81666667,23.25
2018042200,45.79661017,21.42372881
2018042201,43.38333333,19.75
2018042202,42.11666667,20.4
2018042203,44.21666667,18.61666667
2018042204,39.56666667,18.51666667
2018042205,38.4,20.91666667
2018042206,40.95,22.06666667
2018042207,45.36666667,24.15
2018042208,46.88333333,24.11666667
2018042209,48.08333333,24.46666667
2018042210,52.05,23.7
2018042211,47.78333333,23.95
2018042212,41.61666667,19.83333333
2018042213,44.91666667,21.2
2018042214,43.68333333,23.41666667
2018042215,42.83333333,23.55
2018042216,51.1,30.36666667
2018042217,42.86666667,25.55
2018042218,58.88333333,35.4
2018042219,46.65,28.28333333
2018042220,45.16666667,27.65
2018042221,37.71666667,21.75
2018042222,47.21666667,28.35
2018042223,33.36666667,24.35
2018042300,34.53333333,26.75
2018042301,35.31666667,26.01666667
2018042302,29.11666667,21.5
2018042303,23.70689655,18.39655172
2018042304,22.28333333,15.38333333
2018042305,16.7,9.25
2018042306,15.6,9.2
2018042307,11.6,7.583333333
2018042308,13.75,12.03333333
2018042309,12.11666667,11.03333333
2018042310,11.68333333,6.633333333
2018042311,9.266666667,2.783333333
2018042312,10.86666667,4
2018042313,7.216666667,1.783333333
2018042314,11.06666667,4.6
2018042315,10.63333333,2
2018042316,5.966666667,2.766666667
2018042317,8.416666667,4.45
2018042318,8.4,2.933333333
2018042319,6.45,1.283333333
2018042320,6.583333333,1.7
2018042321,5.283333333,1.35
2018042322,5.416666667,1.472222222
2018042323,5.7,1.583333333
2018042400,5.75,1.361111111
2018042401,3.87345679,1.583034994
2018042402,3.983333333,1.496502058
2018042403,5.305084746,1.491525424
2018042404,3.7,1.85
2018042405,3.233333333,2.760150892
2018042406,3.816666667,3.1
2018042407,2.7,2.266666667
2018042408,4.633333333,3.375925926
2018042409,8,5.133333333
2018042410,9.133333333,6.116666667
2018042411,15.73333333,8.95
2018042412,6.016666667,2.766666667
2018042413,12.3,4.183333333
2018042414,7.3,2.766666667
2018042415,8.95,4.088888889
2018042416,7,3.766666667
2018042417,10.85,6.033333333
2018042418,11.88333333,5.716666667
2018042419,17.01666667,8.616666667
2018042420,19.21666667,11.66666667
2018042421,18.85,13.2
2018042422,17.33333333,12.18333333
2018042423,19.86666667,15.63333333
2018042500,25.9,19.83333333
2018042501,26.15,19.85
2018042502,30.13333333,20
2018042503,24.27586207,16.65517241
2018042504,21.15,15.55
2018042505,22.55,16.66666667
2018042506,27.03333333,20.63333333
2018042507,30.15,24.46666667
2018042508,31.86666667,25.23333333
2018042509,31.76666667,22.21666667
2018042510,34.75,24.73333333
2018042511,35.2,22.81666667
2018042512,36.56666667,25.25
2018042513,40.9,31.71666667
2018042514,38.05,31.83333333
2018042515,40.15,35.13333333
2018042516,42.63333333,37.81666667
2018042517,42.26666667,36.95
2018042518,40.15,35.55
2018042519,39.18333333,30.08333333
2018042520,37.7,25.13333333
2018042521,37.16666667,23.51666667
2018042522,39.13333333,25
2018042523,42.01666667,28.53333333
2018042600,41.7,30.36666667
2018042601,45.08333333,34.45
2018042602,32.11666667,24.41666667
2018042603,33.53333333,23.25
2018042604,29.93333333,20.01666667
2018042605,29.48333333,20.61666667
2018042606,35.3,24.51666667
2018042607,40.73333333,28.35
2018042608,43.8,30.15
2018042609,46.9,33.73333333
2018042610,44.58333333,32.33333333
2018042611,52.76666667,35.4
2018042612,51.11666667,32.38333333
2018042613,43.01666667,29
2018042614,38.2,27.6
2018042615,41.13333333,31.55
2018042616,40.26666667,31.61666667
2018042617,38.36666667,31.18333333
2018042618,53.3,41.66666667
2018042619,52.06666667,38.71666667
2018042620,51.7,37.45
2018042621,39.25,27.6
2018042622,37.86666667,27.2
2018042623,34.48333333,24.18333333
2018042700,27.48333333,20.15
2018042701,28.71666667,22.03333333
2018042702,33.71666667,27.15
2018042703,28.96666667,23.76666667
2018042704,29.86666667,24.58333333
2018042705,29.26666667,23.9
2018042706,31.6,26.11666667
2018042707,34.88333333,28.4
2018042708,43.15,34.26666667
2018042709,48.95,36.86666667
2018042710,48.43333333,33.1
2018042711,58.65,41.01666667
2018042712,63.86666667,45.55
2018042713,61.45,43.88333333
2018042714,57.6,41.3
2018042715,70.45,48.85
2018042716,75.23333333,52.18333333
2018042717,69.9,47.31666667
2018042718,96.53333333,63.25
2018042719,91.5,60.98333333
2018042720,94.65,66.86666667
2018042721,90.85,65.58333333
2018042722,87.18333333,61.7
2018042723,86.2,60.43333333
2018042800,82.03333333,59.75
2018042801,86.03448276,65.17241379
2018042802,82.38333333,62.61666667
2018042803,77.78333333,59.66666667
2018042804,81.23333333,63.63333333
2018042805,81.95,63.23333333
2018042806,87.55,69.01666667
2018042807,89.08333333,71.16666667
2018042808,87.6,70.23333333
2018042809,72.75,57.21666667
2018042810,64.56666667,48.93333333
2018042811,57.33333333,40.93333333
2018042812,51.13333333,32.21666667
2018042813,46.05,26.15
2018042814,39.66666667,22.81666667
2018042815,36.61666667,19.46666667
2018042816,42.26666667,20.23333333
2018042817,44.2,19.9
2018042818,39,18.18333333
2018042819,37.31666667,18.65
2018042820,40.13333333,20.41666667
2018042821,43.53333333,20.95
2018042822,46.28333333,22.26666667
2018042823,49.03333333,26.78333333
2018042900,53.81666667,31.48333333
2018042901,48.28333333,27.15
2018042902,54.89285714,29.875
2018042903,46.53333333,24.8
2018042904,40.86666667,22.36666667
2018042905,42.21666667,22.63333333
2018042906,39.03333333,21.1
2018042907,40.9,25.11666667
2018042908,55.51666667,34.66666667
2018042909,54.45,31.56666667
2018042910,49.83333333,27.36666667
2018042911,48.28813559,25.52542373
2018042912,55.95,28.11666667
2018042913,64.18333333,32.13333333
2018042914,81.10169492,42.94915254
2018042915,82.25,48.06666667
2018042916,81.31666667,49.1
2018042917,66.18333333,43.73333333
2018042918,78.63333333,53.01666667
2018042919,89.7,60.55
2018042920,89.83333333,61.25
2018042921,86.23333333,60.71666667
2018042922,91.13333333,65.7
2018042923,89.15,63.41666667
2018043000,82.15,59.01666667
2018043001,87.61666667,64.15
2018043002,82.5,59.36666667
2018043003,86.66101695,63.57627119
2018043004,95.43333333,70.63333333
2018043005,104.95,81.68333333
2018043006,109.1166667,83.06666667
2018043007,111.6166667,83.2
2018043008,100.3166667,73.48333333
2018043009,91.53333333,68.63333333
2018043010,92.75,69.33333333
2018043011,106.05,78.41666667
2018043012,100.5333333,74.35
2018043013,95.13559322,71.16949153
2018043014,112.0333333,86.63333333
2018043015,129.3,95.85
2018043016,93.35,66.81666667
2018043017,78.1,57.7
2018043018,80.23333333,60.05
2018043019,78.51666667,59.5
2018043020,94.71666667,69.86666667
2018043021,96.08333333,64.53333333
2018043022,99.1,65.68333333
2018043023,81.03333333,55.91666667
2018050100,66.25,45.56666667
2018050101,56.71666667,43
2018050102,66.85,57.3
2018050103,84.18333333,73.41666667
2018050104,87.58333333,78.4
2018050105,108.9166667,101.1166667
2018050106,92.63333333,80.06666667
2018050107,95.21666667,78.66666667
2018050108,114.9166667,90.73333333
2018050109,99.88333333,78.45
2018050110,81.53333333,65.3
2018050111,89.13333333,70.58333333
2018050112,100.1833333,77.88333333
2018050113,101.6166667,78.81666667
2018050114,99.16666667,77.85
2018050115,100.5333333,76.28333333
2018050116,94.51666667,72.13333333
2018050117,84.21666667,65.35
2018050118,84.21666667,64.23333333
2018050119,81.96666667,63.43333333
2018050120,91.56666667,72.48333333
2018050121,105.6,82.5
2018050122,108.3333333,85.18333333
2018050123,119.65,96.08333333
2018050200,122.0333333,99.05
2018050201,119.9,97.81666667
2018050202,112.2,90.13333333
2018050203,114.5333333,93.85
2018050204,114.5833333,93.8
2018050205,108.1166667,88.55
2018050206,102.6333333,76.31666667
2018050207,93.38333333,60.75
2018050208,78.78333333,65.63333333
2018050209,71.8,61.78333333
2018050210,58.78333333,50.7
2018050211,54.08333333,46.05
2018050212,57.93333333,50.51666667
2018050213,53.62711864,46.52542373
2018050214,69.06666667,61.26666667
2018050215,41.85,39.33333333
2018050216,39.45,36.83333333
2018050217,49.83333333,40.41666667
2018050218,48.53333333,37.43333333
2018050219,25.8,19.9
2018050220,23.08333333,17.36666667
2018050221,16.8,13.56666667
2018050222,9.4,8.266666667
2018050223,7.416666667,6.533333333
2018050300,4.533333333,1.95
2018050301,4.866666667,2.333333333
2018050302,3.572222222,1.761111111
2018050303,4.716666667,2.133333333
2018050304,6.066666667,2.516666667
2018050305,17.55,11.45
2018050306,47.6,37.96666667
2018050307,65.31666667,33.95
2018050308,62.11864407,22.45762712
2018050309,52.53333333,14.01666667
2018050310,56.4,13.98333333
2018050311,51.93333333,18.05
2018050312,62.51666667,27.03333333
2018050313,45.9,20.71666667
2018050314,34.4,15.68333333
2018050315,26.5,12.38333333
2018050316,21.56666667,11.63333333
2018050317,23.45,17.66666667
2018050318,27.85,23.68333333
2018050319,30.31666667,22.31666667
2018050320,27.8,20.2
2018050321,36.45,27.96666667
2018050322,45.13333333,33.98333333
2018050323,49.96610169,35.6440678
2018050400,53.63333333,34.95
2018050401,49.46666667,30.98333333
2018050402,44.1,26.93333333
2018050403,50.85,26.71666667
2018050404,48.56666667,22
2018050405,41.91666667,17.36666667
2018050406,48.95,20.95
2018050407,51.16666667,23.85
2018050408,50.03333333,22.68333333
2018050409,46.61666667,16.25
2018050410,47.98333333,15.43333333
2018050411,48.13333333,17.63333333
2018050412,45.83333333,18.65
2018050413,46.65,19.91666667
2018050414,50.5,21.65
2018050415,54.13333333,19.75
2018050416,48.06666667,15.96666667
2018050417,52.26666667,17.2
2018050418,53.06666667,23.33333333
2018050419,51.55,21.85
2018050420,57.33333333,25.61666667
2018050421,56.26666667,23.1
2018050422,56.55,25.26666667
2018050423,58.78333333,29.28333333
2018050500,50.41666667,26.56666667
2018050501,52.66666667,27.36666667
2018050502,46.31666667,25.05
2018050503,46.18333333,24.96666667
2018050504,49.45,25.88333333
2018050505,50.4,25.38333333
2018050506,51.96666667,26.95
2018050507,52.63333333,27.5
2018050508,54.43333333,27.23333333
2018050509,55,23.65
2018050510,53.91666667,22.33333333
2018050511,48.55,22.31666667
2018050512,48.58333333,24.03333333
2018050513,51,25.38333333
2018050514,48.86666667,25.21666667
2018050515,41.38333333,23.5
2018050516,44.1,26.76666667
2018050517,40.01666667,24.15
2018050518,41.31666667,24.55
2018050519,39.26666667,23.93333333
2018050520,36.18333333,21.96666667
2018050521,34.91666667,21.58333333
2018050522,33.48333333,20.11666667
2018050523,36.01666667,21.5
2018050600,42.61666667,24.95
2018050601,40.68333333,22.21666667
2018050602,39.51666667,22.4
2018050603,28.76666667,17.36666667
2018050604,29.03333333,19.58333333
2018050605,16.61666667,14.33333333
2018050606,11.71666667,10.38333333
2018050607,11.2,6.683333333
2018050608,12.16666667,6.716666667
2018050609,10.78333333,5.866666667
2018050610,14.88333333,8.283333333
2018050611,10.46666667,6.75
2018050612,10.45,8.733333333
2018050613,10.21666667,7.766666667
2018050614,5.416666667,3.733333333
2018050615,4.45,3.5
2018050616,8.033333333,2.933333333
2018050617,9.966666667,3.6
2018050618,11.26666667,5.916666667
2018050619,11.16666667,9.6
2018050620,11.16666667,10.01666667
2018050621,14.58333333,10.65
2018050622,22.95,18.48333333
2018050623,24.1,16.23333333
2018050700,20.01694915,11.76271186
2018050701,21.66666667,14.23333333
2018050702,21.33333333,14.3
2018050703,18.26666667,12.58333333
2018050704,20.95,14.53333333
2018050705,23.16666667,17.21666667
2018050706,28.65,17.5
2018050707,22.98333333,15.2
2018050708,24.95,19.96666667
2018050709,27.91666667,20.65
2018050710,29.83333333,19.51666667
2018050711,37.18333333,22.51666667
2018050712,39.03333333,21.2
2018050713,42.28333333,21.81666667
2018050714,44.43333333,23.2
2018050715,40.6,20.76666667
2018050716,49.38333333,25.31666667
2018050717,46.46666667,22.66666667
2018050718,46.95,21.51666667
2018050719,49.13333333,20.78333333
2018050720,56.03333333,24.38333333
2018050721,60.68333333,31.03333333
2018050722,56.86666667,31.53333333
2018050723,55.98333333,32.98333333
2018050800,50.78333333,30.5
2018050801,38.81666667,22.66666667
2018050802,32.1,18.03333333
2018050803,23.6779661,13.05084746
2018050804,15.3,8.183333333
2018050805,9.15,5.466666667
2018050806,7.766666667,4.216666667
2018050807,9.916666667,4.55
2018050808,12.43333333,4.433333333
2018050809,12.73333333,4.916666667
2018050810,13.06666667,6.45
2018050811,14.25,3.25
2018050812,15.55,3.25
