Date,PM10,PM25
2018061510,22.96666667,14.58333333
2018061511,19.28813559,10.28813559
2018061512,17.8,9.916666667
2018061513,20.8,12.61666667
2018061514,20.35,13.6
2018061515,21.16666667,12.03333333
2018061516,17.73333333,9.566666667
2018061517,18.66666667,10.9
2018061518,9.416666667,5.766666667
2018061519,16.46666667,7.266666667
2018061520,15.91666667,5.033333333
2018061521,21.46666667,11.6
2018061522,17.36666667,10.25
2018061523,18.75,12.08333333
2018061600,18.55,12.05
2018061601,16.4,9.966666667
2018061602,17.1,10.71666667
2018061603,18.4,12.66666667
2018061604,13.43333333,9.3
2018061605,14.51666667,9.366666667
2018061606,15.63333333,13.43333333
2018061607,21.4,17.73333333
2018061608,20.68333333,7.033333333
2018061609,22.11666667,10.36666667
2018061610,24.18333333,10.86666667
2018061611,28.05,12.35
2018061612,25.6,11.26666667
2018061613,27.26666667,14.68333333
2018061614,28.66666667,16.48333333
2018061615,41.65,27.21666667
2018061616,35.08333333,23.2
2018061617,38.18333333,27.86666667
2018061618,37.85,25.41666667
2018061619,40.13333333,27.85
2018061620,46.01666667,34.43333333
2018061621,39.18333333,28.53333333
2018061622,39.36666667,26
2018061623,41.08333333,26.23333333
2018061700,41.16666667,29.3
2018061701,38.03333333,27.48333333
2018061702,34.05,23.2
2018061703,40.01666667,27.41666667
2018061704,45.03333333,30.31666667
2018061705,49.7,33.46666667
2018061706,49.46666667,32.23333333
2018061707,49.86666667,34.23333333
2018061708,57.41666667,41.31666667
2018061709,62.31666667,43.05
2018061710,55.6779661,31.88135593
2018061711,58.4,38.56666667
2018061712,72,54.3
2018061713,62.71666667,41.96666667
2018061714,41.56666667,23.76666667
2018061715,41.08333333,23.48333333
2018061716,45.83333333,30.01666667
2018061717,58.36666667,42.98333333
2018061718,52.68333333,38.26666667
2018061719,50.06666667,36.31666667
2018061720,43.86666667,30.53333333
2018061721,47.2,35.86666667
2018061722,41.85,30.96666667
2018061723,41.71666667,31.41666667
2018061800,42.95,33.88333333
2018061801,44.01666667,34.96666667
2018061802,46.38333333,36.36666667
2018061803,46.10169492,37.72881356
2018061804,46.45,38.13333333
2018061805,47.2,38.2
2018061806,38.43333333,30.51666667
2018061807,37.73333333,25.25
2018061808,50.86666667,39.38333333
2018061809,51.21666667,38.43333333
2018061810,51.6,36.28333333
2018061811,53.15,39.33333333
2018061812,60.46666667,46.63333333
2018061813,48.96666667,39.65
2018061814,49.63333333,41.26666667
2018061815,44.31666667,36.91666667
2018061816,44.71666667,39.48333333
